serid,type,time
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,PostProcess-MaliClassification,11.42789
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungLeaf-FissurePreproc,1.12851
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,1.00359
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00116
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00138
1.3.12.2.1107.5.1.4.66539.30000015051801023902800141059,LungLeaf-PostProcessingAndDetection,29.29030
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00310
1.3.12.2.1107.5.1.4.66539.30000015051801023902800141059,LungSeg-StageOneLungSegPrediction,0.16331
1.3.12.2.1107.5.1.4.66539.30000015051801023902800141059,LungSeg-LungSegPrediction,0.09362
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00319
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00129
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungLeaf-FissureSegmentation-SlidingWindow,15.41301
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00099
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00154
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Preprocess-Cpp,68.09630
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00101
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,Detection-2ModelPredict,84.22781
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00169
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,Detection-2ModelGetPbb,1.59076
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,Detection-Concat,0.00072
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00285
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00307
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.02191
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00186
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungLeaf-FissureSegmentation-PatchPrediction,12.49683
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungLeaf-FissureSegmentation-MergeResult,0.17248
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungLeaf-FissureSegmentation,1.12851
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Preprocess-Cpp,48.46016
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,1.00331
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00239
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00181
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00175
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,Detection-Dbscan,13.87648
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,Detection-Relocate,0.00636
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00183
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,PostProcess-AirwayModel,0.49119
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,PostProcess-FpAreaCheck,0.00070
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00178
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00177
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,PostProcess-FpAreaCheck,0.00123
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Preprocess-Python,28.71631
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-PrepareLoader,0.00030
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00441
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00086
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,PostProcess-FpAreaCheck,0.00190
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00136
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-GeneratePatches,6.45857
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00178
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,PostProcess-NoduleSegmentation,9.03236
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-SplitPatches,0.00051
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,PostProcess-DensityClassification,0.36962
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,PostProcess-MaliClassification,1.43098
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungLeaf-FissurePreproc,0.93850
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00203
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Preprocess-Python,24.76150
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-PrepareLoader,0.00030
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00121
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungLeaf-PostProcessingAndDetection,28.89614
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-GeneratePatches,4.70054
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungSeg-StageOneLungSegPrediction,0.22337
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00151
1.3.12.2.1107.5.1.4.66539.30000015062400285577400031992,LungSeg-LungSegPrediction,0.15137
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-SplitPatches,0.00043
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,1.00243
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00381
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00187
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00130
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungLeaf-FissureSegmentation-SlidingWindow,17.35800
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00118
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00175
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00185
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00193
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00157
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00384
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00187
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Preprocess-Cpp,67.86803
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00114
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,1.00332
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,Detection-2ModelPredict,107.14299
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00174
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,Detection-2ModelGetPbb,2.15116
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,Detection-Concat,0.00059
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00158
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungLeaf-FissureSegmentation-PatchPrediction,24.63197
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungLeaf-FissureSegmentation-MergeResult,0.19001
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungLeaf-FissureSegmentation,0.93850
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00169
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00109
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00331
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00221
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00106
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00136
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Preprocess-Python,24.08342
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-PrepareLoader,0.00023
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00177
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00174
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-GeneratePatches,4.10294
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-SplitPatches,0.00029
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00308
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00176
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00137
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,1.00329
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00193
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00146
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungLeaf-PostProcessingAndDetection,30.95600
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungSeg-StageOneLungSegPrediction,0.11214
1.3.12.2.1107.5.1.4.66580.30000015122200591140800039126,LungSeg-LungSegPrediction,0.02166
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.01709
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00180
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00172
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,Detection-Dbscan,25.77356
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,Detection-Relocate,0.00531
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00101
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Preprocess-Cpp,64.64912
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00135
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00119
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-2ModelPredict,83.97835
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-2ModelGetPbb,1.35927
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-Concat,0.00052
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00321
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00116
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-AirwayModel,0.83825
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00074
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00156
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00131
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,1.00318
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00330
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00189
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00170
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00179
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00167
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00172
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00293
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00151
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Preprocess-Python,26.55729
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-PrepareLoader,0.00030
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00175
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00195
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,1.00329
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-GeneratePatches,5.11266
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-SplitPatches,0.00044
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00130
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00133
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00359
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00319
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00167
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00358
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00118
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,1.00287
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00263
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00177
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00165
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00151
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-2ModelPredict,138.21738
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-2ModelGetPbb,2.35847
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-Concat,0.00065
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00154
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00174
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00228
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00173
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00178
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-FpAreaCheck,0.00352
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,1.00257
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00176
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-NoduleSegmentation,334.54245
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-DensityClassification,24.74454
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,PostProcess-MaliClassification,51.48880
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungLeaf-FissurePreproc,1.67442
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00188
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00140
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00292
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00415
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-FpAreaCheck,0.00269
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-Dbscan,36.80830
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,Detection-Relocate,0.00667
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00204
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-NoduleSegmentation,49.70107
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-DensityClassification,6.97232
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,PostProcess-MaliClassification,11.17542
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungLeaf-FissurePreproc,1.07692
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00192
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungLeaf-FissureSegmentation-SlidingWindow,16.32383
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-AirwayModel,0.58375
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00063
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-2ModelPredict,106.90213
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00124
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00097
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-2ModelGetPbb,1.66937
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-Concat,0.00064
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Preprocess-Cpp,80.01121
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00122
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00128
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungLeaf-FissureSegmentation-SlidingWindow,11.26169
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00115
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00110
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00162
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00162
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00277
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00096
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00166
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00117
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00291
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungLeaf-FissureSegmentation-PatchPrediction,11.22727
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungLeaf-FissureSegmentation-MergeResult,0.12044
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungLeaf-FissureSegmentation,1.07692
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,1.00216
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00161
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungLeaf-FissureSegmentation-PatchPrediction,22.47702
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungLeaf-FissureSegmentation-MergeResult,0.21899
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungLeaf-FissureSegmentation,1.67442
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00115
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00277
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-FpAreaCheck,0.00183
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00092
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-NoduleSegmentation,24.83285
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-DensityClassification,2.12991
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,PostProcess-MaliClassification,6.00877
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungLeaf-FissurePreproc,0.72925
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00165
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Preprocess-Python,32.05582
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-PrepareLoader,0.00052
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00119
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-GeneratePatches,7.09919
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-SplitPatches,0.00035
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00313
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungLeaf-PostProcessingAndDetection,22.44475
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungLeaf-FissureSegmentation-SlidingWindow,11.45314
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungSeg-StageOneLungSegPrediction,0.17080
1.3.12.2.1107.5.1.4.66580.30000016031400504407100129170,LungSeg-LungSegPrediction,0.10226
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-Dbscan,42.95506
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,Detection-Relocate,0.00701
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00201
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungLeaf-PostProcessingAndDetection,25.42315
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungSeg-StageOneLungSegPrediction,0.75011
1.3.12.2.1107.5.1.4.58462.30000016112712425856200124407,LungSeg-LungSegPrediction,0.58886
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00355
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-AirwayModel,0.79454
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00062
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00122
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00121
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00168
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungLeaf-FissureSegmentation-PatchPrediction,17.09438
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungLeaf-FissureSegmentation-MergeResult,0.15967
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungLeaf-FissureSegmentation,0.72925
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-2ModelPredict,115.70978
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-2ModelGetPbb,2.08740
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-Concat,0.00023
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00102
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00105
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00105
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00104
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-Dbscan,3.21381
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,Detection-Relocate,0.00224
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,PostProcess-AirwayModel,0.45553
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,PostProcess-FpAreaCheck,0.00067
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00090
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,1.00257
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,PostProcess-FpAreaCheck,0.00120
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00142
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00172
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,PostProcess-FpAreaCheck,0.00129
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00078
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,PostProcess-NoduleSegmentation,7.80710
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,PostProcess-DensityClassification,0.51152
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,PostProcess-MaliClassification,1.20356
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,1.00316
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00304
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungLeaf-FissurePreproc,1.09968
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungLeaf-PostProcessingAndDetection,22.39393
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungSeg-StageOneLungSegPrediction,0.15760
1.3.12.2.1107.5.1.4.66539.30000016032100422673900154406,LungSeg-LungSegPrediction,0.08558
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00168
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00215
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00154
